"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"sp_area_chull"	"sp_area_geosphere"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
27526	Proboscidea	Mammutidae		Eozygodon	morotoensis	Eozygodon	4138363	bra	L3303	Eozygodon	5	3	4.94	21.74	16.8	6.05959101	4.75677894285	2.46162365320128	0.36482481	0.35942799961296	2.5	-23.8	35.2	16.5	2.8225
23720	Rodentia	Muridae	Adelomyarioninae	Adelomyarion	indet.	Adelomyarion	NA	NA	NA	Adelomyarion	17	4	2.63	24.98	22.35	1.26093114	0.9898309449	1.12291190215439	0.33599367	0.242242498879745	50.8	42.2	9.9	-2	0.618571428571428
23721	Rodentia	Theridomyidae		Issiodoromys	indet.	Issiodoromys	NA	NA	NA	Issiodoromys	55	4	9.38	31.73	22.35	1.76461362	1.3852216917	1.32838760156816	0.978472214999999	0.693706104561024	49.9	40.6	10.6	-4.8	3.56
23307	Carnivora	Mustelidae		Plesiogale	angustifrons	Plesiogale	5987	NA	NA	Plesiogale	10	3	4.9	20.6	15.7	0.7700625	0.6044990625	0.877532050696725	0.292130910000001	0.205891906452988	48.9	43.9	11.2	-1.3	2.825
24215	Artiodactyla	Cervidae	Lagomerycinae	Ligeromeryx	praestans	Ligeromeryx	34711	bra	L2220	Ligeromeryx	21	4	2.12	18.92	16.8	4.28622948	3.3646901418	2.07032110552928	2.21131147499999	0.195571447773592	50.5	46.6	88.5	-0.7	1.526
24290	Artiodactyla	incertae sedis		Oriomeryx	willii	Oriomeryx	65000	bra	L2220	Oriomeryx	18	3	5.55	22.35	16.8	1.25230644	0.9830605554	1.11906498470822	0.63995274	0.449056304317152	49	41.3	11.2	-2	1.83
24743	Carnivora	Ursidae		Ballusia	hareni	Ballusia	16000	NA	NA	Ballusia	18	4	4.35	18.92	14.57	12.41562528	9.7462658448	3.52358131451511	4.61513857499999	1.70062679236353	53.2	43.8	107.2	0	3.004
20016	Carnivora	Mustelidae		Ischyrictis	zibethoides	Ischyrictis	19305	NA	NA	Ischyrictis	30	6	4.78	16.8	12.02	6.912081	5.425983585	2.6290836806766	4.23706869	2.77787700728797	49	38	42	-9	3.855
24220	Artiodactyla	Cervidae		Paradicrocerus	elegantulus	Paradicrocerus	30000	bra	L2220	Paradicrocerus	18	5	7.18	18.35	11.17	3.6741222	2.884185927	1.91679998956594	2.14040412	1.20379546906964	48.6	41.5	42	0	1.992
25763	Primates	Pliopithecidae		Pliopithecus	piveteaui	Pliopithecus	NA	bra	R2200	Pliopithecus	48	8	4.75	15.3	10.55	19.88905104	15.6129050664	4.45971423299745	10.9669221	1.58903474082673	50.9	36.5	111.6	-0.5	2.88
86318	Diprotodontia	Macropodidae		Watutia	novaeguineae	Watutia	NA	NA	NA	Watutia	1	1	0	2.9	2.9	0	0	0	0	0	-7	-7	146	146	0
86319	Diprotodontia	Macropodidae		Silvaroo	buloloensis	Silvaroo	NA	NA	NA	Silvaroo	1	1	0	2.9	2.9	0	0	0	0	0	-7	-7	146	146	0
86320	Diprotodontia	Macropodidae		Protemnodon	otibandus	Protemnodon	NA	NA	NA	Protemnodon	3	2	1.63	2.9	1.27	1.70226936	1.3362814476	1.30471045063646	0	0	-7	-38.4	146	141.6	0.543333333333333
86321	Diprotodontia	Macropodidae		Dorcopsis	sp.	Dorcopsis	NA	NA	NA	Dorcopsis	1	1	0	2.9	2.9	0	0	0	0	0	-7	-7	146	146	0
86322	Diprotodontia	Diprotodontidae		Kolopsis	rotundus	Kolopsis	NA	NA	NA	Kolopsis	1	1	0	2.9	2.9	0	0	0	0	0	-7	-7	146	146	0
86323	Diprotodontia	Diprotodontidae		Nototherium	watutense	Nototherium	NA	NA	NA	Nototherium	1	1	0	2.9	2.9	0	0	0	0	0	-7	-7	146	146	0
86324	Diprotodontia	Diprotodontidae		Kolopsoides	cultridens	Kolopsoides	NA	NA	NA	Kolopsoides	1	1	0	2.9	2.9	0	0	0	0	0	-7	-7	146	146	0
86424	Diprotodontia	Macropodidae	Macropodinae	Bohra	planei	Bohra	NA	NA	NA	Bohra	1	1	0	2.9	2.9	0	0	0	0	0	-7	-7	146	146	0
20238	Perissodactyla	Rhinocerotidae		Procoelodonta	tekkayai	Procoelodonta	700000	hyp	L2212	Procoelodonta	4	3	1.78	15.3	13.52	12.11548572	9.5106562902	3.48073063019821	5.92048692	1.70603454701556	49.4	37	105.9	26.6	0.445
24389	Artiodactyla	Giraffidae	Giraffokerycinae	Giraffokeryx	indet.	Giraffokeryx	NA	NA	L2220	Giraffokeryx	15	8	9.48	19.24	9.76	32.78765952	25.7383127232	5.72605095331853	18.09782406	15.581844677882	44.6	-0.2	76.9	17.5	4.27
32833	Rodentia	Ctenodactylidae		Africanomys	pulcher	Africanomys	NA	NA	NA	Africanomys	13	4	3.71	13.11	9.4	3.26198475	2.56065802875	1.8060965505753	1.337752575	0.907164583917693	35.5	28	28.2	-7.1	1.70142857142857
32834	Rodentia	Muridae	Myocricetodontinae	Mellalomys	kandoulati	Mellalomys	NA	NA	NA	Mellalomys	8	3	2.16	14.89	12.73	1.97000469	1.54645368165	1.40356855550415	0.907688069999999	0.680617618400575	34.4	28.5	20	-7.1	1.44
32835	Eulipotyphla	Erinaceidae		Protechinus	indet.	Protechinus	NA	NA	NA	Protechinus	2	1	0.38	13.11	12.73	0.00061605	0.00048359925	0.0248203545502477	0	0	31.3	31.2	-6.6	-7.1	0.19
32838	Rodentia	Ctenodactylidae		Metasayimys	jebeli	Metasayimys	NA	NA	NA	Metasayimys	4	1	2.16	14.89	12.73	0.00961038	0.0075441483	0.0980325456162391	0.00320346000000001	0.00274568069989862	32.3	31	-6.4	-7	0.864000000000001
20914	Artiodactyla	Giraffidae		Bohlinia	attica	Bohlinia	1692992	bra	L2220	Bohlinia	24	5	3.85	10.05	6.2	2.36415348	1.8558604818	1.53758039789794	1.144312875	0.853547871462858	42.5	34.3	46.4	23	1.29111111111111
82261	Perissodactyla	Chalicotheriidae	Chalicotheriinae	Anisodon	indet.	Anisodon	NA	NA	NA	Anisodon	50	11	15.25	16.8	1.55	24.839136	19.49872176	4.98388763918289	9.72287073	11.8224903630956	48.8	32	116.5	-3.5	13.002
20190	Carnivora	Felidae		Paramachaerodus	indet.	Paramachaerodus	NA	NA	NA	Paramachaerodus	37	12	7.64	9.79	2.15	35.39478312	27.7849047492	5.94935148734717	18.256826565	12.9606569271822	49.8	25.7	118.1	-1.1	4.85625
20268	Primates	Cercopithecidae	Colobinae	Mesopithecus	pentelicus	Mesopithecus	8000	bra	R2200	Mesopithecus	48	14	6.38	9.4	3.02	29.62843191	23.25831904935	5.44320052083331	8.99827272	1.03390074935823	50.4	27.3	103.7	-0.4	2.72
35201	Rodentia	Muridae	Cricetinae	Mesocricetus	raddei	Mesocricetus	NA	NA	NA	Mesocricetus	19	6	6.04	6.05	0.01	12.51271476	9.8224810866	3.53733158751056	3.50877438	0.725886586345502	48.8	36.2	103.6	23	4.7825
20569	Rodentia	Muridae	Cricetinae	Pseudocricetus	kormosi	Pseudocricetus	60	NA	NA	Pseudocricetus	8	5	6.87	12.02	5.15	3.04969392	2.3940097272	1.74633728700959	1.29469068	0.962366066397641	50.7	39.5	40	17.9	4.1025
26813	Rodentia	Theridomyidae		Remys	minimus	Remys	NA	NA	NA	Remys	2	2	0	38.75	38.75	0.38626335	0.30321672975	0.621500884955122	0	0	44.3	41	4.1	-5.4	0
20254	Primates	Hominidae	Oreopithecini	Oreopithecus	bambolii	Oreopithecus	30000	bra	R2200	Oreopithecus	11	1	1.55	8	6.45	0.14896089	0.11693429865	0.385954518045844	0.0808257600000002	0.0594878426473838	44.7	40.8	11.4	8.3	0.675
22490	Lagomorpha	Ochotonidae		Paludotona	etruria	Paludotona	NA	hyp	NA	Paludotona	3	1	0.9	8.25	7.35	0	0	0	0	0	42.7	42.7	11.1	11.1	0.516666666666667
23632	Rodentia	Gliridae		Anthracoglis	marinoi	Anthracoglis	NA	bra	NA	Anthracoglis	4	1	0.9	8.25	7.35	0.0024642	0.001934397	0.0496407091004953	0	0	43.2	42.7	11.1	10.7	0.550000000000001
23679	Artiodactyla	Bovidae		Tyrrhenotragus	indet.	Tyrrhenotragus	NA	mes	L2220	Tyrrhenotragus	5	1	0.9	8.25	7.35	0.08279712	0.0649957392	0.287744887009309	0.0133066800000002	0.00994140632647238	43.2	40.8	11.1	8.3	0.366666666666667
23633	Artiodactyla	Bovidae		Etruria	viallii	Etruria	NA	hyp	L2220	Etruria	2	1	0.65	8	7.35	0.06554772	0.0514549602	0.256022889601692	0	0	42.7	40.8	11.1	8.3	0.325
23636	Carnivora	Mustelidae		Tyrrhenolutra	helbingi	Tyrrhenolutra	NA	NA	NA	Tyrrhenolutra	2	1	0.65	8	7.35	0.00024642	0.0001934397	0.0156977705423414	0	0	42.7	42.5	11.2	11.1	0.325
23637	Eulipotyphla	Soricidae		Crocidosorex	sp.	Crocidosorex	50	NA	NA	Crocidosorex	2	2	12.6	20.6	8	0.31936032	0.2506978512	0.565119739524289	0	0	45.9	42.7	11.1	3	6.3
21428	Rodentia	Muridae	Murinae	Anthracomys	majori	Anthracomys	NA	mes	NA	Anthracomys	5	1	1.8	8	6.2	0.0036963	0.0029015955	0.0607972038830734	0.000862470000000004	0.000635921812186386	43.2	42.7	11.3	10.7	1.025
23639	Artiodactyla	Giraffidae		Umbrotherium	azzarolii	Umbrotherium	NA	bra	L2220	Umbrotherium	3	1	0	7.35	7.35	0.06788871	0.05329263735	0.260554619993582	0.004620375	0.00347633157493866	42.7	40.8	11.2	8.3	0
20885	Artiodactyla	Cervidae	Odocoileinae	Procapreolus	loczyi	Procapreolus	30396	bra	L2220	Procapreolus	51	16	10.49	10.55	0.06	39.75999021	31.21159231485	6.30555233187387	24.92920251	9.29365517150984	52	25.7	118.6	-4.1	3.2125
21220	Perissodactyla	Tapiridae		Tapirus	arvernensis	Tapirus	192382	bra	L3212	Tapirus	162	19	16.05	16.06	0.01	212.69976399	166.96931473215	14.5842299759021	156.39981696	243.752404465531	50.4	-21.5	118.2	-121.9	3.7075
21263	Artiodactyla	Cervidae		Paracervulus	australis	Paracervulus	NA	bra	L2220	Paracervulus	12	5	6.53	8.25	1.72	32.2551459	25.3202895315	5.67936139896027	17.31014253	9.96175475579092	49.2	25.7	113.1	1.7	2.582
23645	Rodentia	Muridae		Celadensia	grossetana	Celadensia	NA	bra	NA	Celadensia	3	2	1.05	6.2	5.15	0.36075888	0.2831957208	0.60063206707601	0.013553100000001	0.00966319841456483	42.7	40.3	11.1	-1.1	0.975
24848	Artiodactyla	Cervidae		Tuscomeryx	huerzeleri	Tuscomeryx	NA	NA	L2220	Tuscomeryx	1	1	0	6.2	6.2	0	0	0	0	0	42.7	42.7	11.1	11.1	0
27136	Rodentia	Muridae	Pseudocricetodontinae	Pseudocricetodon	incertus	Pseudocricetodon	NA	NA	NA	Pseudocricetodon	89	4	14.85	33.2	18.35	1.934397	1.518501645	1.39082601356173	1.04790105	0.736398046108728	50.8	40.8	11	-4.7	10.9205263157895
21743	Artiodactyla	Bovidae		Shaanxispira	chowi	Shaanxispira	NA	mes	L2220	Shaanxispira	7	1	2.28	10.35	8.07	0.172494	0.13540779	0.415323969931908	0.031603365	0.0260169011064244	35.9	33.4	109.3	103.7	0.7925
21748	Perissodactyla	Equidae	Equinae	Cormohipparion	weihoense	Cormohipparion	NA	hyp	L2320	Cormohipparion	117	10	13.17	15.38	2.21	153.00907776	120.1121260416	12.3696838181095	95.91072993	125.692006725777	54.5	1.7	113	-122.2	4.9825
23012	Rodentia	Dipodidae		Paralactaga	indet.	Paralactaga	NA	NA	NA	Paralactaga	23	3	7.9	9.13	1.23	18.74615508	14.7157317378	4.32968302303991	8.867238885	3.84656682270099	52	33.4	115.4	33.6	3.8225
23348	Rodentia	Sciuridae		Sciurotamias	indet.	Sciurotamias	NA	NA	NA	Sciurotamias	25	4	18.01	18.11	0.1	31.85791686	25.0084647351	5.64428178424855	16.04748645	14.0176668603509	50.6	25.3	121.7	19.5	4.8575
31532	Rodentia	Muridae	Gerbillinae	Abudhabia	sp.	Abudhabia	NA	NA	NA	Abudhabia	14	6	7.46	10.55	3.09	49.36223835	38.74935710475	7.0258265243315	22.049969625	22.8936671242266	44.3	0.8	112.9	20.8	3.55
31537	Artiodactyla	Bovidae		Dorcadoryx	triquetricornis	Dorcadoryx	NA	mes	L2220	Dorcadoryx	16	1	3.77	9.4	5.63	1.13377842	0.8900160597	1.06479031738648	0.4484844	0.366511002796389	42	33.4	114	103.3	1.17
31541	Artiodactyla	Cervidae		Metacervulus	indet.	Metacervulus	NA	NA	L2220	Metacervulus	14	2	10.3	12.02	1.72	9.68812551	7.60517852535	3.11257538221968	6.34100265	5.19769706979837	49.2	25.3	118.1	85.2	3.674
31542	Artiodactyla	Giraffidae	Samotheriinae	Schansitherium	tafelli	Schansitherium	NA	bra	L2220	Schansitherium	4	1	1.33	9.4	8.07	0.10004652	0.0785365182	0.316301312042805	0.00357308999999981	0.00297076958946367	39.2	33.4	110.5	109.1	0.879999999999999
31549	Rodentia	Aplodontiidae	Aplodontiinae	Pseudaplodon	indet.	Pseudaplodon	NA	NA	NA	Pseudaplodon	3	1	2.3	8.5	6.2	0.5236425	0.4110593625	0.723631466977494	0.0141691499999997	0.00969201043659325	41.9	33.4	114.1	109.1	1.15
20043	Carnivora	Amphicyonidae	Amphicyoninae	Agnotherium	grivense	Agnotherium	181263	NA	NA	Agnotherium	17	7	4.75	15.3	10.55	24.59345526	19.3058623791	4.95917888969535	10.521209925	8.69472804015863	48.1	0.8	35.8	-6.4	2.5575
29570	Perissodactyla	Tapiridae		Megatapirus	augustus	Megatapirus	664166	bra	L3212	Megatapirus	48	4	1.59	1.6	0.01	5.05185642	3.9657072897	2.24763351550025	3.029549085	2.71727358936217	35.9	11.2	118.2	101.6	0.4775
29620	Carnivora	Felidae	Felinae	Neofelis	nebulosa	Neofelis	20511	NA	NA	Neofelis	8	2	1.4	1.48	0.08	1.3577742	1.065852747	1.16523568431455	0.582475274999999	0.528348579481848	33.1	14.1	110.5	104.7	0.368333333333333
29798	Carnivora	Mustelidae	Melinae	Arctonyx	collaris	Arctonyx	6356	NA	NA	Arctonyx	52	5	2.14	2.15	0.01	10.300356	8.08577946	3.20941676944581	4.405065525	3.92879064993701	39.8	-0.2	119.9	99	0.396
29837	Artiodactyla	Bovidae	Caprinae	Capricornis	sumatraensis	Capricornis	NA	NA	L2220	Capricornis	38	5	3.95	3.96	0.01	14.69537991	11.53587322935	3.83345534863783	8.128102095	7.64441763302916	39.8	-8.1	119.6	94.7	1.0075
29860	Artiodactyla	Cervidae	Muntiacinae	Elaphodus	cephalophus	Elaphodus	NA	bra	L2220	Elaphodus	5	1	1.5	1.6	0.1	0.84571344	0.6638850504	0.919626793868034	0.22362615	0.197986668448462	34.2	26.4	117.2	108.4	0.445
29956	Rodentia	Muridae	Murinae	Leopoldamys	edwardsi	Leopoldamys	NA	NA	NA	Leopoldamys	11	2	2.01	2.04	0.03	3.35426904	2.6331011964	1.83146636332748	1.110183705	0.943071431974249	33	16.4	118.2	101.8	0.67
29960	Artiodactyla	Bovidae		Bubalus	indet.	Bubalus	NA	NA	L2220	Bubalus	120	15	2.14	2.15	0.01	89.45193852	70.2197717382	9.45790349496124	48.63800997	47.6839703381453	52.1	-8.1	129	8.4	0.103333333333333
29967	Artiodactyla	Bovidae	Caprini	Pseudois	nayaur	Pseudois	NA	hyp	L2220	Pseudois	4	1	0.48	0.51	0.03	0.43357599	0.34035715215	0.658464873778397	0.00942556500000018	0.0119152354606512	39.9	33	115.6	110.5	0.192
30014	Rodentia	Muridae	Rhizomyinae	Rhizomys	sinensis	Rhizomys	NA	NA	NA	Rhizomys	46	4	3.94	3.95	0.01	9.5401503	7.4890179855	3.08871337291112	5.369799825	4.89779807756313	37.2	19.8	118.1	73.6	0.776
34110	Carnivora	Felidae	NA	Catopuma	temminckii	Catopuma	11508	NA	NA	Catopuma	4	3	0.45	0.96	0.51	3.72242052	2.9221001082	1.92935754073733	0.911014740000001	0.873071282382693	33	-0.2	110.5	101.4	0.225
85919	Carnivora	Ursidae	Ailuropodinae	Ailuropoda	baconi	Ailuropoda	NA	NA	NA	Ailuropoda	80	5	2.14	2.15	0.01	6.15384666	4.8307696281	2.48069479380274	3.762895005	3.39720173240205	35.9	13.8	119.1	96.5	0.5675
34392	Rodentia	Sciuridae	NA	Aragoxerus	indet.	Aragoxerus	NA	NA	NA	Aragoxerus	2	1	3.28	16.8	13.52	0.04004325	0.03143395125	0.200108095788251	0	0	44.1	42.8	2.8	0.3	1.64
25687	Artiodactyla	Cervidae		Sinomegaceros	pachyosteus	Sinomegaceros	NA	mes	L2220	Sinomegaceros	46	4	4.39	4.4	0.01	14.07279978	11.0471478273	3.7513730526302	8.23474035	5.88289256765774	49.2	30.1	129	69.2	1.715
31587	Perissodactyla	Equidae	Hipparionini	Proboscidipparion	sinense	Proboscidipparion	265310	hyp	L2320	Proboscidipparion	29	3	3.47	4.42	0.95	17.5845312	13.803856992	4.19339137214737	8.879067045	6.09989035398192	50.5	34.5	121.7	32.5	1.50166666666667
34777	Cingulata	Glyptodontidae	NA	Glyptodon	clavipes	Glyptodon	NA	NA	NA	Glyptodon	8	3	0.58	0.6	0.02	6.5954313	5.1774135705	2.56815717976918	0.902759669999999	0.927848251984748	11.5	-39	-61.6	-72.2	0.00166666666666667
81867	Pilosa	Mylodontidae		Glossotherium	indet.	Glossotherium	NA	hys	L2020	Glossotherium	24	4	3.88	3.9	0.02	65.03196294	51.0500909079	8.06423976206065	19.93057281	18.1433098837224	43.6	-39	-57.6	-121.5	1.9525
85011	Cingulata	Dasypodidae	NA	Chaetophractus	villosus	Chaetophractus	NA	NA	NA	Chaetophractus	3	2	3.43	3.9	0.47	1.4871447	1.1674085895	1.21948542426714	0.448792424999999	0.356710442217709	-21.5	-38.5	-57.6	-64.7	0.9225
85019	Cingulata	Dasypodidae	NA	Zaedyus	pichiy	Zaedyus	NA	NA	NA	Zaedyus	2	1	3.43	3.9	0.47	0.0258741	0.0203111685	0.160854281882703	0	0	-38	-38.5	-57.6	-61.8	1.715
85035	Rodentia	Muridae	Sigmodontinae	Reithrodon	auritus	Reithrodon	NA	NA	NA	Reithrodon	3	1	5.03	5.5	0.47	0.0517482	0.040622337	0.227482307004303	0.0132450749999999	0.0104424041697416	-38	-39	-57.6	-61.8	2.9725
85072	Cingulata	Glyptodontidae	NA	Panochthus	tuberculatus	Panochthus	NA	NA	NA	Panochthus	3	2	0.58	0.6	0.02	0.66841425	0.52470518625	0.817566052377421	0.0120129749999994	0.00788874200688811	-21.5	-39	-61.6	-64.7	0.29
85078	Pilosa	Mylodontidae	NA	Lestodon	armatus	Lestodon	NA	NA	NA	Lestodon	4	2	5.48	5.5	0.02	0.66841425	0.52470518625	0.817566052377421	0.0123209999999995	0.00812911371810413	-21.5	-39	-61.6	-64.7	1.328
85086	Rodentia	Muridae	NA	Oxymycterus	indet.	Oxymycterus	NA	NA	NA	Oxymycterus	2	2	0.13	0.6	0.47	0.6074253	0.4768288605	0.779374941860463	0	0	-21.5	-38.5	-61.8	-64.7	0.065
85087	Rodentia	Muridae	Sigmodontinae	Phyllotis	indet.	Phyllotis	NA	NA	NA	Phyllotis	2	2	0.13	0.6	0.47	0.6074253	0.4768288605	0.779374941860463	0	0	-21.5	-38.5	-61.8	-64.7	0.065
85090	Rodentia	Caviidae	Hydrochoerinae	Neochoerus	tarijensis	Neochoerus	NA	NA	NA	Neochoerus	10	4	5.39	5.41	0.02	45.0480402	35.362711557	6.71178368244984	12.82948767	13.1789271396754	33.4	-39	-61.6	-112.1	1.46
85109	Perissodactyla	Equidae	Equinae	Hippidion	principale	Hippidion	NA	NA	NA	Hippidion	6	3	8.31	8.33	0.02	57.27096504	44.9577075564	7.5677582572384	11.069740845	11.2130727973432	38.6	-39	-61.6	-121.5	1.83
85996	Rodentia	Caviidae	Caviinae	Microcavia	indet.	Microcavia	NA	NA	NA	Microcavia	3	1	5.03	5.5	0.47	0.0517482	0.040622337	0.227482307004303	0.0132450749999999	0.0104424041697416	-38	-39	-57.6	-61.8	2.9725
86041	Litopterna	Macraucheniidae		Macraucheniopsis	ensenadensis	Macraucheniopsis	NA	NA	NA	Macraucheniopsis	1	1	0	0.47	0.47	0	0	0	0	0	-38.5	-38.5	-61.8	-61.8	0
86042	Rodentia	Muridae	Sigmodontinae	Akodon	iniscatus	Akodon	NA	NA	NA	Akodon	2	1	0	0.47	0.47	0	0	0	0	0	-38.5	-38.5	-61.8	-61.8	0
86044	Rodentia	Muridae	Sigmodontinae	Lundomys	indet.	Lundomys	NA	NA	NA	Lundomys	1	1	0	0.47	0.47	0	0	0	0	0	-38.5	-38.5	-61.8	-61.8	0
86045	Rodentia	Echimyidae		Myocastor	columnaris	Myocastor	NA	NA	NA	Myocastor	2	2	0.13	0.6	0.47	0.6074253	0.4768288605	0.779374941860463	0	0	-21.5	-38.5	-61.8	-64.7	0.065
86046	Rodentia	Ctenomyidae		Ctenomys	kraglievichi	Ctenomys	NA	NA	NA	Ctenomys	3	2	0.13	0.6	0.47	0.6074253	0.4768288605	0.779374941860463	0	0	-21.5	-38.5	-61.8	-64.7	0.0866666666666667
86047	Cingulata	Glyptodontidae		Doedicurus	indet.	Doedicurus	NA	NA	NA	Doedicurus	2	1	0.45	0.47	0.02	0.0012321	0.0009671985	0.035101282027869	0	0	-38.5	-39	-61.6	-61.8	0.225
86048	Cingulata	Dasypodidae		Propaopus	indet.	Propaopus	NA	NA	NA	Propaopus	1	1	0	0.47	0.47	0	0	0	0	0	-38.5	-38.5	-61.8	-61.8	0
86049	Cingulata	Dasypodidae		Tolypeutes	sp.	Tolypeutes	NA	NA	NA	Tolypeutes	2	1	3.43	3.9	0.47	0.0258741	0.0203111685	0.160854281882703	0	0	-38	-38.5	-57.6	-61.8	1.715
86050	Pilosa	Mylodontidae		Scelidotherium	leptocephalum	Scelidotherium	NA	NA	NA	Scelidotherium	5	1	6.23	6.25	0.02	1.26721485	0.99476365725	1.12570637823546	0.326937735	0.257426816633568	-26.9	-39	-57.6	-66.1	3.268
86051	Carnivora	Felidae	Felinae	Herpailurus	indet.	Herpailurus	NA	NA	NA	Herpailurus	2	2	0.13	0.6	0.47	0.6074253	0.4768288605	0.779374941860463	0	0	-21.5	-38.5	-61.8	-64.7	0.065
86052	Carnivora	Canidae	Caninae	Lycalopex	indet.	Lycalopex	NA	NA	NA	Lycalopex	1	1	0	0.47	0.47	0	0	0	0	0	-38.5	-38.5	-61.8	-61.8	0
86053	Artiodactyla	Camelidae		Lama	indet.	Lama	NA	NA	NA	Lama	2	2	0.13	0.6	0.47	0.6074253	0.4768288605	0.779374941860463	0	0	-21.5	-38.5	-61.8	-64.7	0.065
86054	Didelphimorphia	Didelphidae		Lestodelphys	indet.	Lestodelphys	NA	NA	NA	Lestodelphys	1	1	0	0.47	0.47	0	0	0	0	0	-38.5	-38.5	-61.8	-61.8	0
28436	Artiodactyla	Bovidae		Helicotragus	rotundicornis	Helicotragus	NA	mes	L2220	Helicotragus	3	1	0	8.25	8.25	0.07047612	0.0553237542	0.265473388496851	0.00609889500000041	0.00467265513248032	41	39.7	33.2	28.8	0
22229	Rodentia	Muridae	Cricetinae	Trilophomys	vandeweerdi	Trilophomys	NA	NA	NA	Trilophomys	36	7	5.24	6.2	0.96	4.62481056	3.6304762896	2.15053727240427	2.65295772	1.7517135716792	50.8	37.2	24.4	-3.2	3.12833333333333
27042	Artiodactyla	Cainotheriidae		Plesiomeryx	indet.	Plesiomeryx	NA	NA	NA	Plesiomeryx	14	2	8.3	31.73	23.43	0.34301664	0.2692680624	0.585676224547318	0.171138689999999	0.121484228961705	47.3	44.1	8.1	-0.6	3.704
27207	Rodentia	Muridae	Paracricetodontinae	Paracricetodon	dehmi	Paracricetodon	NA	NA	NA	Paracricetodon	12	3	8.17	31.73	23.56	0.67531401	0.53012149785	0.821774914438254	0.226213560000001	0.160683841449345	50.5	44.2	9.9	1.2	3.086
27209	Rodentia	Theridomyidae		Taeniodus	ernii	Taeniodus	NA	NA	NA	Taeniodus	7	3	7.82	31.73	23.91	0.8168823	0.6412526055	0.903815412570509	0.4497165	0.308347684364918	50.5	44	8.1	-2.1	4.3575
27211	Rodentia	Theridomyidae		Isoptychus	varians	Isoptychus	NA	NA	NA	Isoptychus	3	1	7.02	38.75	31.73	0.00197136	0.0015475176	0.0444	6.1604999999944e-05	4.69636453128357e-05	46.8	46.7	8.1	6.5	3.89
26285	Perissodactyla	Palaeotheriidae		Palaeotherium	magnum	Palaeotherium	685507	bra	NA	Palaeotherium	51	5	10.89	44.09	33.2	2.2362615	1.7554652775	1.49541348796913	0.883107674999999	0.677751920683095	50.1	39.1	8.9	-7.6	2.063
27649	Perissodactyla	Rhinocerotidae	Rhinocerotinae	Rhinoceros	indet.	Rhinoceros	NA		L2212	Rhinoceros	138	12	11.84	11.85	0.01	42.78541176	33.5865482316	6.54105585972173	24.04356903	22.9288992034512	42.3	-8.1	121.3	52.4	2.112
29571	Primates	Hominidae	Ponginae	Pongo	pygmaeus	Pongo	NA	bra	R2200	Pongo	42	7	2.14	2.15	0.01	8.6345568	6.778127088	2.93846163834071	6.693814485	6.47724306446098	28.4	-8.1	118.2	99	0.345
29595	Primates	Hylobatidae	Hylobatinae	Hylobates	indet.	Hylobates	NA	bra	R2200	Hylobates	31	5	1.52	1.53	0.01	9.17865216	7.2052419456	3.0296290465996	6.19968078	6.03000058730153	30.7	-8.1	118.2	99	0.28
30131	Artiodactyla	Cervidae	Muntiacinae	Muntiacus	muntjak	Muntiacus	NA	bra	L2220	Muntiacus	130	11	8.24	8.25	0.01	71.4482469	56.0868738165	8.45270648372461	37.683716895	34.8251155598862	48.2	-8.1	123	20	1.216
30132	Artiodactyla	Cervidae	Cervinae	Axis	porcinus	Axis	NA	mes	L2220	Axis	54	10	5.82	5.83	0.01	79.3817388	62.314664958	8.90964302315194	44.075112435	35.3361695781234	51.4	-7.6	121.7	12.5	1.47333333333333
31302	Carnivora	Ursidae		Helarctos	malayanus	Helarctos	46500	NA	NA	Helarctos	12	5	0.95	0.96	0.01	8.49261888	6.6667058208	2.91420982086054	5.60876562	5.52365343856702	27.8	-8.1	118.2	99	0.2525
35211	Artiodactyla	Bovidae	NA	Naemorhedus	caudatus	Naemorhedus	NA	hyp	L2220	Naemorhedus	25	8	0.95	0.96	0.01	55.54577862	43.6034362167	7.45290403936613	27.17359587	24.8626849379925	45	-0.4	133.1	33.8	0.226
27683	Rodentia	Muridae	Cricetinae	Nannocricetus	mongolicus	Nannocricetus	NA	NA	NA	Nannocricetus	34	1	9.54	11.62	2.08	6.55637373	5.14675337805	2.56054168683113	2.50338078	2.17069646056089	44.3	31.6	121.7	79.8	2.3975
85228	Rodentia	Muridae	Murinae	Hansdebruijnia	indet.	Hansdebruijnia	NA	NA	NA	Hansdebruijnia	11	4	2.31	8.5	6.19	9.55764612	7.5027522042	3.09154429371471	7.39555704000001	4.34347289440964	46.6	38	114.1	23.9	1.152
31573	Rodentia	Dipodidae	Zapodinae	Dipus	indet.	Dipus	NA	NA	NA	Dipus	22	1	8.21	8.25	0.04	0.92949624	0.7296545484	0.964103853327016	0.53879733	0.418413750386296	44.3	35.1	115.9	107.7	4.1775
